V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,MTurkCode,Q31,A1_1_Rob_Anx_Accept,A1_2_Rob_Sciz_Accept,A1_3_Rob_Anx_Force,A1_4_Rob_Sciz_Force,A1_5_Perca_Anx_Accept,A1_6_Perca_Sciz_Accept,A1_7_Perca_Anx_Force,A1_8_Perca_Sciz_Force,Ethical1_Robot_1,Ethical1_Perscare_1,CQ1,CQ2,CQ3,A2_1_Rob_Anx_Accept,A2_2_Rob_Sciz_Accept,A2_3_Rob_Anx_Force,A2_4_Rob_Sciz_Force,A2_5_Perca_Anx_Accept,A2_6_Perca_Sciz_Accept,A2_7_Perca_Anx_Force,A2_8_Perca_Sciz_Force,Ethical2_Robot_1,Ethical2_Perscare_1,Gender,BirthYear,occupation,LocationLatitude,LocationLongitude,LocationAccuracy
R_2y2uCz36VIDJk3T,Default Response Set,Anonymous, , ,73.230.121.97,0,4/24/2018 23:43:10,4/24/2018 23:44:57,1,37162258,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,-3, ,1,1959,3,40.797500610352,-77.902099609375,-1
R_RwOs836aAf8BWZX,Default Response Set,Anonymous, , ,24.46.117.154,0,4/24/2018 23:44:59,4/24/2018 23:46:04,1,21523963,1, , , , , ,1, , , ,2,0,1,4, ,1, , , , , , ,3, ,1,1989,2,40.670196533203,-73.894401550293,-1
R_1gTOMiFMVBOgk4m,Default Response Set,Anonymous, , ,24.46.117.154,0,4/24/2018 23:38:04,4/24/2018 23:46:52,1,2026569,1, ,1, , , , , , ,3, ,0,1,4, , , , , ,1, , , ,2,1,1989,2,40.670196533203,-73.894401550293,-1
R_1eRbOcL5kbD9A0x,Default Response Set,Anonymous, , ,67.253.98.90,0,4/24/2018 23:46:53,4/24/2018 23:47:50,1,67060618,1, , , , ,1, , , , ,2,0,1,1,1, , , , , , , ,2, ,1,1979,2,44.428497314453,-70.14990234375,-1
R_25SezlUMI2dnocj,Default Response Set,Anonymous, , ,197.211.63.158,0,4/24/2018 23:45:56,4/24/2018 23:48:50,1,96893891,1, , ,1, , , , , ,2, ,1,0,1, , , , , , ,1, , ,2,1,1992,2,6.4530944824219,3.3957977294922,-1
R_2P4MfmLKjjhyjAW,Default Response Set,Anonymous, , ,50.43.58.154,0,4/24/2018 23:54:14,4/24/2018 23:55:39,1,83658097,1, , , , ,1, , , , ,3,0,1,1,1, , , , , , , ,3, ,0,1990,2,45.444305419922,-122.96630096436,-1
R_6s6w61lfDVuJKW5,Default Response Set,Anonymous, , ,71.183.123.157,0,4/24/2018 19:54:29,4/24/2018 20:02:15,0,16950068,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-1
R_2ZX0K5L1fYTjx8L,Default Response Set,Anonymous, , ,65.35.53.214,0,4/24/2018 23:59:44,4/25/2018 0:02:57,1,54678965,1, , , , , , , ,1, ,1,1,0,1, , , ,1, , , , ,1, ,0,1987,2,28.934494018555,-82.472297668457,-1
R_2SIcaiUDLLCFlTB,Default Response Set,Anonymous, , ,104.129.18.52,0,4/25/2018 0:07:27,4/25/2018 0:10:24,1,48267571,1, ,1, , , , , , ,3, ,1,0,4, , , , , ,1, , , ,3,0,1994,2,33.748001098633,-84.385803222656,-1
R_2z5PnNv01kvZ1Kp,Default Response Set,Anonymous, , ,24.61.204.167,0,4/25/2018 0:11:07,4/25/2018 0:13:53,1,96626378,1, , , , , ,1, , , ,0,0,1,4, ,1, , , , , , ,0, ,1,1966,2,42.624099731445,-71.338897705078,-1
R_3Gv056KJ4nepwO0,Default Response Set,Anonymous, , ,71.229.155.164,0,4/24/2018 23:53:30,4/25/2018 0:14:18,1,19248994,1,1, , , , , , , ,0, ,1,1,1, , , , ,1, , , , ,-3,1,1967,2,39.72900390625,-104.95279693604,-1
R_12a5c0kNtIShrWL,Default Response Set,Anonymous, , ,66.213.116.194,0,4/25/2018 0:18:39,4/25/2018 0:19:49,1,73770613,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-2,1,1981,2,40.086700439453,-82.546096801758,-1
R_3DuXFS8HMITWlHv,Default Response Set,Anonymous, , ,107.219.126.149,0,4/25/2018 0:18:25,4/25/2018 0:20:14,1,29505616,1,1, , , , , , , ,2, ,1,1,1, , , , ,1, , , , ,2,1,1976,5,41.604507446289,-87.995597839355,-1
R_1exFmU0HYZiNvU1,Default Response Set,Anonymous, , ,65.78.86.120,0,4/25/2018 0:18:14,4/25/2018 0:22:49,1,24689357,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,-3, ,0,1990,2,40.690994262695,-75.279296875,-1
R_bgqT0CxiPH0AnrX,Default Response Set,Anonymous, , ,71.183.123.157,0,4/25/2018 0:09:32,4/25/2018 0:23:16,1,99752936,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,-3, ,0,1990,2,40.748199462891,-73.906799316406,-1
R_2PjtYv8aPmdqwGr,Default Response Set,Anonymous, , ,12.38.35.6,0,4/25/2018 0:22:46,4/25/2018 0:24:54,1,13475746,1, , , ,1, , , , ,2, ,1,0,4, , , , , , , ,1, ,-1,1,1990,2,28.553497314453,-81.300399780273,-1
R_25uzUz6j3kgUTvn,Default Response Set,Anonymous, , ,97.71.67.246,0,4/24/2018 22:49:10,4/25/2018 0:24:57,1,39897717,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,-3, ,0,1990,2,35.129302978516,-118.51100158691,-1
R_2azAhGPbr8FVlGC,Default Response Set,Anonymous, , ,50.96.155.92,0,4/24/2018 20:33:10,4/24/2018 20:33:25,0,94874819,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,-1
R_295wKjG9uZMRG01,Default Response Set,Anonymous, , ,76.174.192.221,0,4/25/2018 0:42:38,4/25/2018 0:44:46,1,50052914,1, , , , , ,1, , , ,0,0,0,4, ,1, , , , , , ,-2, ,0,1989,2,34.014404296875,-117.2771987915,-1
R_28NInGEPr6UJhZ4,Default Response Set,Anonymous, , ,68.113.123.206,0,4/25/2018 0:43:39,4/25/2018 0:44:54,1,82669395,1, , , , , , , ,1, ,2,1,0,1, , , ,1, , , , ,2, ,1,1992,2,33.455795288086,-86.917198181152,-1
R_1eJG7MJy5FEMNhN,Default Response Set,Anonymous, , ,97.124.101.53,0,4/24/2018 19:53:49,4/24/2018 20:58:46,0,86552017,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-1
R_29sQ7TfaaXSkKol,Default Response Set,Anonymous, , ,39.50.192.3,0,4/25/2018 0:58:53,4/25/2018 1:01:24,1,83652902,1, ,1, , , , , , ,2, ,1,1,4, , , , , ,1, , , ,0,1,1990,2,24.90559387207,67.08219909668,-1
R_3NXluwolXGzdJGf,Default Response Set,Anonymous, , ,99.33.213.233,0,4/24/2018 21:02:17,4/24/2018 21:02:32,0,10065879,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-1
R_2uP1whDsmrnfUwM,Default Response Set,Anonymous, , ,24.160.70.38,0,4/25/2018 1:04:19,4/25/2018 1:07:24,1,48265391,1, , , , ,1, , , , ,2,0,1,1,1, , , , , , , ,2, ,0,1979,2,28.244400024414,-82.693298339844,-1
R_tDLyUp0Ef7E0MpP,Default Response Set,Anonymous, , ,174.59.96.202,0,4/25/2018 1:06:38,4/25/2018 1:08:20,1,14802469,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,-3, ,0,1994,3,40.114196777344,-76.508796691895,-1
R_3MyruPbmovhwe8k,Default Response Set,Anonymous, , ,96.250.62.179,0,4/24/2018 23:22:56,4/25/2018 1:22:55,1,8979745,1,1, , , , , , , ,2, ,1,1,1, , , , ,1, , , , ,2,1,1993,2,40.60090637207,-73.939697265625,-1
R_vJEnbhD4Q7Kz2H7,Default Response Set,Anonymous, , ,24.242.197.66,0,4/25/2018 1:27:36,4/25/2018 1:40:22,1,92214865,1,1, , , , , , , ,-3, ,1,1,1, , , , ,1, , , , ,-3,0,1980,2,29.980392456055,-94.002700805664,-1
R_uzaUwXWK4JzDNy9,Default Response Set,Anonymous, , ,108.48.97.94,0,4/25/2018 1:35:43,4/25/2018 1:42:30,1,23265982,1, , , , , , , ,1, ,0,0,0,4, , , ,1, , , , ,0, ,1,1987,2,38.691101074219,-77.206001281738,-1
R_3knu3uEblBKG2YA,Default Response Set,Anonymous, , ,175.101.11.234,0,4/24/2018 21:48:09,4/24/2018 21:48:17,0,21553713,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-1
R_10SNy3N6PSvwdWr,Default Response Set,Anonymous, , ,74.66.213.88,0,4/25/2018 1:48:46,4/25/2018 1:50:51,1,72007617,1, , , , , ,1, , , ,-3,0,1,4, ,1, , , , , , ,0, ,1,1989,5,40.761596679688,-73.794898986816,-1
R_2woS5TJe9rjxbQs,Default Response Set,Anonymous, , ,72.23.176.115,0,4/25/2018 1:49:58,4/25/2018 1:50:58,1,42028722,1, , , , ,1, , , , ,3,0,1,1,1, , , , , , , ,3, ,0,1969,3,40.07600402832,-79.919403076172,-1
R_1igLj52RH2HL4Yx,Default Response Set,Anonymous, , ,192.3.1.107,0,4/24/2018 22:00:51,4/24/2018 22:01:41,0,36130582,1, , , , , , ,1, , ,3, , , , , , , , , , , , , , , , , , ,-1
R_3iJycgnOd9hzXq4,Default Response Set,Anonymous, , ,192.3.1.107,0,4/24/2018 22:01:47,4/24/2018 22:02:00,0,10067710,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,-1
R_BL2Na3xQvh8LiTv,Default Response Set,Anonymous, , ,68.54.140.19,0,4/25/2018 2:11:11,4/25/2018 2:13:32,1,62693821,1, ,1, , , , , , ,0, ,1,1,4, , , , , ,1, , , ,-1,1,1985,3,39.592498779297,-86.111099243164,-1
R_2S6uiUN0rNK4mie,Default Response Set,Anonymous, , ,73.67.31.171,0,4/24/2018 22:31:08,4/24/2018 22:31:47,0,26040639,1, , , , , , ,1, , ,-1, , , , , , , , , , , , , , , , , , ,-1
R_d1gZiMKoliVrLwJ,Default Response Set,Anonymous, , ,216.164.155.204,0,4/25/2018 2:31:03,4/25/2018 2:32:27,1,50263950,1, , , , , , , ,1, ,1,0,0,4, , , ,1, , , , ,0, ,1,1990,2,40.655197143555,-75.381401062012,-1
R_1EcbycqOpk4eq0X,Default Response Set,Anonymous, , ,172.58.175.122,0,4/25/2018 2:32:54,4/25/2018 2:35:13,1,91201402,1, , , , ,1, , , , ,-1,1,1,3,1, , , , , , , ,3, ,0,1994,2,28.544494628906,-81.370597839355,-1
R_2dtoAkXifPOZjbo,Default Response Set,Anonymous, , ,104.1.203.52,0,4/25/2018 2:34:17,4/25/2018 2:46:36,1,25270473,1, , , , , ,1, , , ,2,0,1,4, ,1, , , , , , ,2, ,0,1985,2,26.145202636719,-80.172897338867,-1
R_2t1YoPUXaKo3nm9,Default Response Set,Anonymous, , ,173.52.103.66,0,4/25/2018 2:20:46,4/25/2018 2:52:39,1,43155498,1, , , ,1, , , , ,1, ,1,0,4, , , , , , , ,1, ,1,0,1995,2,40.710800170898,-73.739799499512,-1
R_25TNPuIuRDmSzKE,Default Response Set,Anonymous, , ,157.48.123.201,0,4/25/2018 2:56:25,4/25/2018 2:57:39,1,99634361,1,1, , , , , , , ,3, ,1,1,3, , , , ,1, , , , ,3,0,1995,2,17.375305175781,78.474395751953,-1
R_1rjG2JpQE7ZV8eQ,Default Response Set,Anonymous, , ,104.162.71.49,0,4/25/2018 3:19:22,4/25/2018 3:20:58,1,91548641,1, ,1, , , , , , ,1, ,1,1,4, , , , , ,1, , , ,0,0,1988,2,40.623397827148,-74.028800964355,-1
R_1jV70J6bCn338Bm,Default Response Set,Anonymous, , ,23.95.130.221,0,4/24/2018 23:29:06,4/24/2018 23:30:10,0,81096157,1,1, , , , , , , ,2, , , , , , , , , , , , , , , , , , , ,-1
R_A6w8BdFJuSjnmlX,Default Response Set,Anonymous, , ,98.209.27.109,0,4/25/2018 3:29:51,4/25/2018 3:30:35,1,60225694,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,0, ,0,1993,2,42.988800048828,-85.46410369873,-1
R_2TZ5y7GACnBQYWw,Default Response Set,Anonymous, , ,70.123.40.248,0,4/25/2018 3:42:26,4/25/2018 3:42:54,1,58196293,1,1, , , , , , , ,1, ,1,1,2, , , , ,1, , , , ,1,1,1992,2,30.454895019531,-97.756500244141,-1
R_2zl5Oshn0bDTUyd,Default Response Set,Anonymous, , ,107.173.171.167,0,4/25/2018 3:41:28,4/25/2018 3:43:36,1,95951300,1, , , , , ,1, , , ,3,1,0,2, ,1, , , , , , ,3, ,1,1988,2,42.88639831543,-78.87809753418,-1
R_W6BKomCL38moUYp,Default Response Set,Anonymous, , ,173.28.230.195,0,4/25/2018 3:39:16,4/25/2018 3:44:23,1,55438787,1, , , ,1, , , , ,-2, ,1,0,4, , , , , , , ,1, ,-2,0,1956,2,32.481399536133,-84.903297424316,-1
R_vkMRZzn06meiSTD,Default Response Set,Anonymous, , ,108.234.88.37,0,4/25/2018 3:44:53,4/25/2018 3:48:23,1,49717040,1, ,1, , , , , , ,-2, ,1,1,4, , , , , ,1, , , ,-2,1,1991,3,33.741104125977,-84.109298706055,-1
R_zYENd5AzwGgW3AJ,Default Response Set,Anonymous, , ,172.245.183.181,0,4/25/2018 3:48:33,4/25/2018 3:49:38,1,32471850,1, , , ,1, , , , ,3, ,1,0,2, , , , , , , ,1, ,3,1,1988,2,42.88639831543,-78.87809753418,-1
R_2wnTWNsDs5UeVhE,Default Response Set,Anonymous, , ,73.246.83.194,0,4/25/2018 3:46:44,4/25/2018 3:52:33,1,71381273,1, , , , , , ,1, , ,-1,0,0,1, , ,1, , , , , ,-3, ,0,1968,2,41.804397583008,-88.34700012207,-1
R_9NdyWMAsC55uX0R,Default Response Set,Anonymous, , ,104.11.61.83,0,4/25/2018 3:57:05,4/25/2018 4:00:53,1,1509051,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-2,1,1966,2,37.953598022461,-122.07800292969,-1
R_0pLctgC9q7eqDeN,Default Response Set,Anonymous, , ,97.73.80.214,0,4/25/2018 4:00:00,4/25/2018 4:03:04,1,22403731,1, , , , , , , ,1, ,-1,0,0,4, , , ,1, , , , ,0, ,0,1984,2,37.939193725586,-77.789901733398,-1
R_1DqF9yh7hWcaQbz,Default Response Set,Anonymous, , ,73.184.225.156,0,4/25/2018 4:06:38,4/25/2018 4:08:28,1,6815893,1,1, , , , , , , ,0, ,1,1,1, , , , ,1, , , , ,-1,0,1977,2,33.80419921875,-83.889297485352,-1
R_2qpxc6bQq7Bi3sE,Default Response Set,Anonymous, , ,173.244.44.57,0,4/25/2018 4:08:56,4/25/2018 4:09:43,1,9924457,1, ,1, , , , , , ,-2, ,1,1,4, , , , , ,1, , , ,-1,0,1984,2,47.606201171875,-122.33209991455,-1
R_NVLeJImaMHDRQWt,Default Response Set,Anonymous, , ,97.120.147.29,0,4/25/2018 4:04:02,4/25/2018 4:09:43,1,50279116,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,3, ,1,1949,4,45.574203491211,-122.59930419922,-1
R_2Y61XGlYA7QaeGp,Default Response Set,Anonymous, , ,65.35.53.214,0,4/25/2018 0:01:15,4/25/2018 0:10:13,0,77760303,1, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,-1
R_3JFAlhMwaIbBAWD,Default Response Set,Anonymous, , ,68.102.77.174,0,4/25/2018 4:10:23,4/25/2018 4:12:26,1,21469728,1, , , ,1, , , , ,-2, ,1,0,4, , , , , , , ,1, ,0,0,1978,2,37.701400756836,-97.440498352051,-1
R_DDcoreDCXYpAlup,Default Response Set,Anonymous, , ,157.48.114.62,0,4/25/2018 4:11:22,4/25/2018 4:16:14,1,13398142,1, , , , , ,1, , , ,2,0,1,4, ,1, , , , , , ,0, ,1,1989,2,17.375305175781,78.474395751953,-1
R_ujZPonCOmDkRJPr,Default Response Set,Anonymous, , ,173.244.44.57,0,4/25/2018 4:15:20,4/25/2018 4:19:20,1,2596264,1, , , , , , , ,1, ,2,0,0,4, , , ,1, , , , ,1, ,1,1988,2,47.606201171875,-122.33209991455,-1
R_1eDA2byks0lPyL4,Default Response Set,Anonymous, , ,71.183.123.157,0,4/25/2018 0:09:15,4/25/2018 0:23:40,0,51091302,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-1
R_3nHQHAd2YYzvIl7,Default Response Set,Anonymous, , ,172.73.12.254,0,4/25/2018 4:23:45,4/25/2018 4:27:07,1,66582560,1, , ,1, , , , , ,-1, ,1,0,1, , , , , , ,1, , ,-1,0,1985,2,35.328399658203,-80.745903015137,-1
R_1Nspy4aNLlHz824,Default Response Set,Anonymous, , ,75.168.0.73,0,4/25/2018 4:27:48,4/25/2018 4:29:42,1,4267378,1, , , , ,1, , , , ,-2,0,1,1,1, , , , , , , ,0, ,1,1975,2,45.072402954102,-93.187400817871,-1
R_0HEO3NzqAlGpXlD,Default Response Set,Anonymous, , ,47.148.167.203,0,4/25/2018 4:34:03,4/25/2018 4:35:31,1,97733627,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,-1, ,1,1990,2,34.027297973633,-117.58779907227,-1
R_2WUXPWjtG1yzebe,Default Response Set,Anonymous, , ,71.173.193.120,0,4/25/2018 4:35:45,4/25/2018 4:36:43,1,30746934,1, ,1, , , , , , ,0, ,1,1,4, , , , , ,1, , , ,-3,1,1991,2,40.27619934082,-76.788902282715,-1
R_2f9ibBqjEG2qQYx,Default Response Set,Anonymous, , ,71.185.54.199,0,4/25/2018 4:39:19,4/25/2018 4:40:35,1,27626976,1, , , ,1, , , , ,-2, ,1,0,4, , , , , , , ,1, ,1,0,1989,2,40.101196289062,-75.178001403809,-1
R_1Q9DtiTcAnsI7cy,Default Response Set,Anonymous, , ,107.204.201.212,0,4/25/2018 4:39:20,4/25/2018 4:41:46,1,95420083,1, , ,1, , , , , ,-1, ,1,0,1, , , , , , ,1, , ,-1,0,1982,2,34.402099609375,-118.83950042725,-1
R_3j3bVIbxFDo0dOw,Default Response Set,Anonymous, , ,73.188.191.75,0,4/25/2018 4:40:28,4/25/2018 4:42:10,1,83427928,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,0, ,1,1989,2,40.012405395508,-75.147102355957,-1
R_2t5A0jrUXiG0vbC,Default Response Set,Anonymous, , ,184.57.243.132,0,4/25/2018 4:40:54,4/25/2018 4:42:26,1,65286469,1,1, , , , , , , ,3, ,1,1,1, , , , ,1, , , , ,3,0,1982,2,39.013107299805,-84.204902648926,-1
R_1Ka6y9SWyQNNUwj,Default Response Set,Anonymous, , ,73.8.86.239,0,4/25/2018 4:41:20,4/25/2018 4:42:53,1,17142072,1, , ,1, , , , , ,-1, ,1,0,1, , , , , , ,1, , ,-1,1,1988,2,41.97590637207,-87.701599121094,-1
R_1igifmIoJRuPLmq,Default Response Set,Anonymous, , ,23.126.202.49,0,4/25/2018 4:40:39,4/25/2018 4:43:03,1,70153113,1, , , , , ,1, , , ,-3,0,1,4, ,1, , , , , , ,-3, ,0,1981,2,29.942993164062,-81.743301391602,-1
R_3fdR4OvF4Npa6IS,Default Response Set,Anonymous, , ,73.222.232.163,0,4/25/2018 4:40:50,4/25/2018 4:43:24,1,89059078,1, , , , , , , ,1, ,1,0,0,4, , , ,1, , , , ,1, ,1,1969,2,37.639297485352,-122.04420471191,-1
R_Cm2CP0MJyU6PnGh,Default Response Set,Anonymous, , ,70.171.9.199,0,4/25/2018 4:39:36,4/25/2018 4:44:08,1,57335916,1,1, , , , , , , ,3, ,1,1,1, , , , ,1, , , , ,3,1,1993,2,29.636993408203,-82.231903076172,-1
R_3k6CYqU6zmlc1bp,Default Response Set,Anonymous, , ,107.77.248.52,0,4/25/2018 4:41:35,4/25/2018 4:44:24,1,8870860,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,-3, ,1,1988,3,37.751007080078,-97.821998596191,-1
R_2qeZ6vh0gQa1CCB,Default Response Set,Anonymous, , ,75.70.148.98,0,4/25/2018 4:42:35,4/25/2018 4:45:04,1,73155261,1, , , ,1, , , , ,1, ,1,0,4, , , , , , , ,1, ,1,1,1988,2,39.928497314453,-104.95590209961,-1
R_zZIpw1UU7Krzm1P,Default Response Set,Anonymous, , ,174.221.130.153,0,4/25/2018 4:42:15,4/25/2018 4:45:05,1,40042694,1, ,1, , , , , , ,-1, ,1,1,4, , , , , ,1, , , ,-1,0,1994,2,41.955993652344,-87.660697937012,-1
R_UDyiCG8CVWzDdC1,Default Response Set,Anonymous, , ,64.71.174.45,0,4/25/2018 4:41:29,4/25/2018 4:46:32,1,34927010,1, , , , , ,1, , , ,-3,0,1,4, ,1, , , , , , ,-3, ,1,1981,2,37.751007080078,-97.821998596191,-1
R_2wvLIsVh79QtZ1S,Default Response Set,Anonymous, , ,73.228.176.127,0,4/25/2018 4:41:59,4/25/2018 4:47:00,1,6752436,1, , , , ,1, , , , ,0,0,1,1,1, , , , , , , ,0, ,1,1980,2,44.955596923828,-93.384101867676,-1
R_vdaIASRMxCPq9qh,Default Response Set,Anonymous, , ,70.171.84.177,0,4/25/2018 4:46:09,4/25/2018 4:47:46,1,26645725,1,1, , , , , , , ,3, ,1,1,1, , , , ,1, , , , ,3,0,1987,2,29.983795166016,-90.168296813965,-1
R_3hDVIeZPEjqr4r3,Default Response Set,Anonymous, , ,24.4.177.132,0,4/25/2018 4:39:42,4/25/2018 4:49:27,1,41887650,1, , , , , , , ,1, ,1,0,0,4, , , ,1, , , , ,0, ,1,1994,2,37.236206054688,-121.82890319824,-1
R_PRQWamSVhkgsAH7,Default Response Set,Anonymous, , ,69.115.48.6,0,4/25/2018 4:48:57,4/25/2018 4:51:39,1,10411869,1, , , ,1, , , , ,0, ,1,0,4, , , , , , , ,1, ,0,1,1989,2,40.620101928711,-73.986801147461,-1
R_3PnmghnuFRvOGB8,Default Response Set,Anonymous, , ,107.211.221.164,0,4/25/2018 4:54:19,4/25/2018 4:56:17,1,47085285,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,-2, ,0,1961,2,30.843597412109,-90.063003540039,-1
R_yWnN1IkN4KDK56p,Default Response Set,Anonymous, , ,162.237.255.93,0,4/25/2018 4:56:48,4/25/2018 4:57:53,1,28859307,1, , , , , ,1, , , ,-1,0,1,4, ,1, , , , , , ,0, ,0,1994,2,29.365600585938,-95.252502441406,-1
R_difKL8Tg3iZ7sMV,Default Response Set,Anonymous, , ,99.135.155.130,0,4/25/2018 5:05:27,4/25/2018 5:06:48,1,40154624,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,1,1982,2,41.604400634766,-87.889503479004,-1
R_3QQXMdUS0XcMuCi,Default Response Set,Anonymous, , ,66.191.21.59,0,4/25/2018 5:05:36,4/25/2018 5:10:26,1,15396864,1, ,1, , , , , , ,2, ,1,1,4, , , , , ,1, , , ,2,0,1968,3,44.943496704102,-123.94869995117,-1
R_9zB75jUqIVmJqO5,Default Response Set,Anonymous, , ,174.79.7.184,0,4/25/2018 5:11:50,4/25/2018 5:12:36,1,88397934,1, , , ,1, , , , ,1, ,1,0,4, , , , , , , ,1, ,1,0,1982,2,32.581405639648,-83.628601074219,-1
R_TnCXZUrHWNwPcsx,Default Response Set,Anonymous, , ,24.47.213.31,0,4/25/2018 5:11:15,4/25/2018 5:13:18,1,83781727,1, , , , ,1, , , , ,-3,0,1,1,1, , , , , , , ,-3, ,1,1949,4,40.927200317383,-74.303901672363,-1
R_3Ld7OL084m8QHJl,Default Response Set,Anonymous, , ,68.97.180.127,0,4/25/2018 5:11:32,4/25/2018 5:13:21,1,22792973,1, , , , , , , ,1, ,-1,0,0,4, , , ,1, , , , ,0, ,1,1989,3,35.460494995117,-97.397399902344,-1
R_1IZ4d3WINt3m0Xj,Default Response Set,Anonymous, , ,184.90.192.245,0,4/25/2018 5:12:16,4/25/2018 5:14:07,1,27144720,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,-3, ,0,1996,2,28.514297485352,-81.442901611328,-1
R_339FT7dD5EziqAu,Default Response Set,Anonymous, , ,67.21.186.201,0,4/25/2018 5:21:34,4/25/2018 5:23:01,1,53619941,1, , ,1, , , , , ,0, ,1,1,1, , , , , , ,1, , ,1,1,1968,2,48.343200683594,-116.45359802246,-1
R_12Fs44XCAb1j52v,Default Response Set,Anonymous, , ,184.91.203.139,0,4/25/2018 5:37:33,4/25/2018 5:39:18,1,48938772,1, , , ,1, , , , ,2, ,1,0,4, , , , , , , ,1, ,0,1,1995,3,28.996994018555,-81.056297302246,-1
R_2wEvJXfzklLmfo7,Default Response Set,Anonymous, , ,73.214.69.143,0,4/25/2018 5:43:32,4/25/2018 5:47:24,1,66914216,1,1, , , , , , , ,3, ,1,1,1, , , , ,1, , , , ,3,0,1993,2,40.335601806641,-79.55069732666,-1
R_3QJM9aACsW43N0I,Default Response Set,Anonymous, , ,72.23.176.115,0,4/25/2018 1:49:02,4/25/2018 1:53:05,0,21323311,1, , ,1, , , , , ,-3, , , , , , , , , , , , , , , , , , , ,-1
R_2dEBzKLiKcvrXw3,Default Response Set,Anonymous, , ,71.227.121.46,0,4/25/2018 2:23:26,4/25/2018 2:23:32,0,37101015,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-1
R_3gZRt3b3x875HdD,Default Response Set,Anonymous, , ,68.61.53.177,0,4/25/2018 6:33:19,4/25/2018 6:34:16,1,39017616,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,-2, ,1,1992,3,42.987503051758,-82.466598510742,-1
R_qI2VUAo9wpdYtvr,Default Response Set,Anonymous, , ,75.140.206.180,0,4/25/2018 7:02:02,4/25/2018 7:03:43,1,23990873,1, , , , , , , ,1, ,2,0,0,4, , , ,1, , , , ,2, ,1,1995,2,36.704406738281,-76.609703063965,-1
R_1IgWaO5gDVnywZL,Default Response Set,Anonymous, , ,73.181.254.41,0,4/25/2018 7:36:44,4/25/2018 7:39:36,1,30952770,1, , , , , ,1, , , ,1,0,1,4, ,1, , , , , , ,-1, ,1,1983,2,47.252899169922,-122.44430541992,-1
R_2tat7yAywJgmOPL,Default Response Set,Anonymous, , ,24.126.128.242,0,4/25/2018 7:56:46,4/25/2018 8:02:10,1,59481152,1, ,1, , , , , , ,-2, ,1,1,4, , , , , ,1, , , ,-3,1,1984,2,33.982894897461,-84.324203491211,-1
R_BxqjGu1BmuGVqg1,Default Response Set,Anonymous, , ,157.48.114.62,0,4/25/2018 4:09:00,4/25/2018 4:09:55,0,83417021,1, , , , , , ,1, , ,2,0,1,1, , , , , , , , , , , , , , , ,-1
R_r3Is1M6WvRClTnr,Default Response Set,Anonymous, , ,71.60.31.147,0,4/25/2018 8:28:54,4/25/2018 8:34:36,1,11059724,1, , , , ,1, , , , ,-2,0,1,1,1, , , , , , , ,-2, ,1,1987,2,40.058197021484,-80.636199951172,-1
R_1PZrq9XubtuPnIO,Default Response Set,Anonymous, , ,68.98.43.132,0,4/25/2018 4:48:13,4/25/2018 4:49:33,0,59867209,1, , , , , , , ,1, ,2, , , , , , , , , , , , , , , , , , ,-1
R_3iI3cMUxhvC8xMM,Default Response Set,Anonymous, , ,67.21.186.201,0,4/25/2018 5:16:47,4/25/2018 5:17:11,0,87295617,1, , , , ,1, , , , ,2, , , , , , , , , , , , , , , , , , ,-1
R_2WO9b3xObGTlLlg,Default Response Set,Anonymous, , ,67.21.186.201,0,4/25/2018 5:18:07,4/25/2018 5:18:50,0,98471932,1, , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , ,-1
